Tomato_ID,Tomato_position,Blue,Green,Yellow,Orange,Red,NIR,NDVI,GNDVI,RVI,Freshness_,Category
7419,7,43.41,46.58,47.09,65.45,81.91,343.07,0.6145,0.7609,4.1885,53.2,Aging
7419,8,54.45,63.51,48.69,68.18,80.72,288.16,0.5624,0.6388,3.5701,47.43,Aging
7419,9,62.42,55.22,53.89,48.65,72.11,275.36,0.585,0.6659,3.8187,48.53,Aging
7419,10,43.18,46.23,36.19,84.29,97.8,347.43,0.5607,0.7651,3.5523,50.95,Aging
7420,1,48.11,49.43,54.54,52.15,59.05,420.07,0.7535,0.7894,7.1144,63.23,Fresh
7420,2,47.5,52.89,47.12,25.84,37.2,511.14,0.8643,0.8124,13.7412,76.39,Fresh
7420,3,61.88,68.51,76.45,23.83,38.44,444.5,0.8408,0.7329,11.5635,70.25,Fresh
7420,4,43.86,55.96,42.39,53.88,61.92,455.46,0.7607,0.7812,7.3561,65,Fresh
7420,5,60.43,66.55,61.93,47.96,51.98,492.05,0.8089,0.7617,9.4661,69.58,Fresh
7420,6,77.44,72.45,76.41,50.51,42.32,474.09,0.8361,0.7349,11.2015,70.59,Fresh
7420,7,54.68,57.93,55.38,15.69,18.72,506.16,0.9287,0.7946,27.0371,82.91,Fresh
7420,8,53.89,49.91,52.8,42.08,55,439.13,0.7774,0.7959,7.9842,65.71,Fresh
7420,9,63.2,66.3,56.17,34.07,31.58,450.85,0.8691,0.7436,14.2758,73.3,Fresh
7420,10,62.24,62.13,62.55,33.97,20.53,516.47,0.9235,0.7853,25.1586,82.73,Fresh
7421,1,64.93,61.99,55.04,33.17,44.25,446.28,0.8196,0.7561,10.086,68.62,Fresh
7421,2,62.52,63.96,64.24,51.3,56.36,402.51,0.7544,0.7258,7.1418,61.81,Fresh
7421,3,59.07,53.79,47.83,46.95,54.92,423.78,0.7706,0.7747,7.7169,64.29,Fresh
7421,4,69.57,71.51,61.53,27.24,19.72,490.72,0.9227,0.7456,24.8866,81.27,Fresh
7421,5,69.04,65.55,54.27,35.54,38.14,442.81,0.8414,0.7421,11.6106,70.05,Fresh
7421,6,43.98,50.25,38.53,47.58,52.18,405.17,0.7718,0.7793,7.7645,63.6,Fresh
7421,7,47.57,61.96,63.16,51.82,62.95,465.91,0.7619,0.7653,7.4008,65.4,Fresh
7421,8,56.43,57.51,56.53,40.83,48.57,457.82,0.8082,0.7768,9.4264,68.34,Fresh
7421,9,60.27,55.11,49.45,47.5,43.49,434.64,0.8181,0.775,9.9932,67.87,Fresh
7421,10,43.78,47.78,50.62,61.66,68.6,392.13,0.7022,0.7828,5.7163,59.22,Fresh
7422,1,52,56.14,50.63,25.02,34.51,412.04,0.8454,0.7602,11.939,69.47,Fresh
7422,2,61.86,55.6,60.93,46.63,55.69,436.67,0.7738,0.7741,7.841,65.04,Fresh
7422,3,40.55,50.8,57.84,52.04,54.7,445.91,0.7815,0.7954,8.152,66.01,Fresh
7422,4,59.77,61.47,63.44,21.92,20.2,517.19,0.9248,0.7875,25.6047,83.1,Fresh
7422,5,40.19,52.28,40.24,53.59,70.63,412,0.7073,0.7748,5.8335,60.37,Fresh
7422,6,43.47,48.25,56.43,29.57,43.72,430.97,0.8158,0.7986,9.8575,68.22,Fresh
7422,7,57.54,67.78,47.7,65.12,81.7,466.6,0.702,0.7463,5.7114,61.81,Fresh
7422,8,70.21,62.09,68.45,46.2,42.35,490.66,0.8411,0.7754,11.5847,72.28,Fresh
7422,9,63.43,62.74,54.07,15.97,27.43,530.77,0.9017,0.7886,19.3476,82.69,Fresh
7422,10,49.37,57.01,53.09,24.82,38.85,469.9,0.8473,0.7836,12.0951,72.51,Fresh
7423,1,59.74,68.14,66.01,66.83,82.38,337.33,0.6074,0.6639,4.0946,51.44,Fresh
7423,2,55.03,58.8,50.96,81.38,95.54,331.96,0.553,0.6991,3.4746,49.3,Fresh
7423,3,47.85,50.63,54.76,57.45,96.79,316.86,0.532,0.7244,3.2736,48.85,Fresh
7423,4,36.51,37.75,36.23,67.24,80.36,325.01,0.6035,0.7919,4.0443,52.45,Fresh
7423,5,40.09,38.27,40.33,54.56,84.75,315.95,0.577,0.7839,3.728,51.31,Fresh
7423,6,46.47,41.76,41.38,67.46,79.82,370.07,0.6451,0.7972,4.6361,55.9,Fresh
7423,7,42.25,36.71,36.88,66.78,79.4,320.58,0.603,0.7945,4.0375,52.31,Fresh
7423,8,31.73,35.4,37.97,44.44,66.26,324.38,0.6607,0.8032,4.8953,55.35,Fresh
7423,9,19.21,32.28,16.44,55.94,78.01,290.45,0.5766,0.8,3.7234,50.53,Fresh
7423,10,50.58,54.15,52.77,83.1,113.63,254.36,0.3824,0.6489,2.2385,39.93,Fresh
7424,1,31.31,27.71,21.93,65.66,62.7,192.46,0.5085,0.7483,3.0694,43.66,Aging
7424,2,55.87,49.85,55.63,69.46,101.93,290.34,0.4803,0.7069,2.8484,45.56,Aging
7424,3,42.04,43.69,45.48,110.89,123.31,264.97,0.3648,0.7169,2.1489,40.02,Aging
7424,4,46.55,41.79,41.45,77.36,98.08,315.7,0.5259,0.7662,3.2189,48.69,Aging
7424,5,41.12,42.57,50.12,87.43,107.44,238.19,0.3783,0.6968,2.2169,39.85,Aging
7424,6,42.68,48.77,52.88,74.3,101.4,228.65,0.3856,0.6484,2.255,39.36,Aging
7424,7,29.14,37.47,37.48,87.33,115.52,239.44,0.3491,0.7294,2.0728,39.45,Aging
7424,8,53.26,50.91,49.59,80.04,114.13,248.39,0.3703,0.6598,2.1764,39.56,Aging
7424,9,38.78,47.6,45.21,71.27,101.48,259.19,0.4373,0.6897,2.5541,42.73,Aging
7424,10,56.98,47.22,52.39,102.52,116.47,217.47,0.3025,0.6432,1.8672,35.67,Aging
7425,1,48.72,50.51,45.31,64.7,99.96,284.35,0.4798,0.6983,2.8446,45.32,Spoiling
7425,2,39.1,34.52,18.02,106.74,134.61,221.38,0.2437,0.7302,1.6446,35.14,Spoiling
7425,3,32,46.69,44.69,71.87,94.76,232.33,0.4206,0.6653,2.4517,40.9,Spoiling
7425,4,53.14,56.62,60.2,84.96,111.81,492.01,0.6297,0.7936,4.4005,59.57,Spoiling
7425,5,35.65,37,35.32,127.76,140.42,186.05,0.1398,0.6682,1.325,29.57,Spoiling
7425,6,23.57,27.25,22.79,91.57,113.52,230.19,0.3394,0.7883,2.0277,39.66,Spoiling
7425,7,42.08,45.1,48.72,109.56,119.77,246.81,0.3466,0.691,2.0607,38.51,Spoiling
7425,8,33.85,41.99,38.22,83.84,100.16,210.23,0.3546,0.6671,2.099,37.85,Spoiling
7425,9,45.19,47,43.99,75.41,95.8,213.53,0.3806,0.6392,2.2288,38.53,Spoiling
7425,10,46.93,47.5,46.39,90.4,100.11,236.47,0.4051,0.6654,2.3621,40.12,Spoiling
7426,1,65.05,61.19,59.68,28.68,33.71,453.46,0.8616,0.7622,13.4517,72.9,Fresh
7426,2,76.8,67.8,69.15,50.93,39.03,499.31,0.855,0.7609,12.7936,73.76,Fresh
7426,3,56,57.17,50.95,69.74,74.23,412.43,0.695,0.7565,5.5565,59.22,Fresh
7426,4,44.31,44.96,39.09,68.82,56.81,415.46,0.7594,0.8047,7.3132,63.16,Fresh
7426,5,59.66,64.06,59.31,51.66,49.28,497.48,0.8197,0.7719,10.0948,70.65,Fresh
7426,6,69.09,71.14,63.65,21.11,15.61,488.94,0.9381,0.746,31.3304,81.76,Fresh
7426,7,32.1,35.47,26.17,48.98,61.64,454.41,0.7611,0.8552,7.3718,65.93,Fresh
7426,8,54.96,56.16,45.28,62.58,63.96,441.97,0.7472,0.7745,6.9101,63.41,Fresh
7426,9,66.55,63.7,50.15,15.58,22.36,750,0.9421,0.8434,33.5416,92.73,Fresh
7426,10,33.45,38.9,31.11,48.82,63.12,425.05,0.7414,0.8323,6.7343,63.38,Fresh
7427,1,32.79,33.58,28.82,79.56,93.58,276.27,0.494,0.7832,2.9524,46.37,Spoiling
7427,2,37.81,42.99,42.6,76.44,88.27,269.07,0.5059,0.7245,3.0482,45.74,Spoiling
7427,3,27.94,29.05,23.72,80.77,83.52,294.99,0.5587,0.8207,3.5319,49.79,Spoiling
7427,4,32.59,40.14,38.93,84.79,95.88,234.34,0.4193,0.7075,2.4442,41.25,Spoiling
7427,5,46.16,42.63,36.36,86.09,89.76,248.7,0.4696,0.7073,2.7709,43.34,Spoiling
7427,6,47.92,41.26,38.5,80.78,93.19,256.44,0.4669,0.7228,2.752,43.87,Spoiling
7427,7,27.42,33,27.97,97.75,108.95,237.01,0.3702,0.7556,2.1754,40.2,Spoiling
7427,8,59.18,49.64,37.49,94.95,108.18,258.13,0.4094,0.6774,2.3862,41.06,Spoiling
7427,9,33.15,34.93,34.96,74.12,93.78,304.85,0.5295,0.7944,3.2506,48.89,Spoiling
7427,10,36.52,42.58,37.38,52.81,70.16,341.65,0.6593,0.7784,4.8696,55.45,Spoiling
7428,1,50.57,59.58,49.75,42.86,37.7,517.61,0.8642,0.7936,13.7314,76.09,Fresh
7428,2,61.73,66.29,67.6,33.99,31.44,522.99,0.8866,0.775,16.6353,79.25,Fresh
7428,3,43.49,50.53,43.3,31.09,45.14,492.44,0.8321,0.8139,10.9092,72.32,Fresh
7428,4,35.54,49.99,43.12,51.91,52.21,435,0.7857,0.7939,8.3321,65.79,Fresh
7428,5,39.06,42.91,41.47,24.69,35.57,529.63,0.8741,0.8501,14.8888,78.79,Fresh
7428,6,53.6,55.39,51.6,32.3,37.47,504.07,0.8616,0.802,13.4513,75.52,Fresh
7428,7,62.37,58.9,59.6,15.83,12.29,525.38,0.9543,0.7984,42.7568,84.58,Fresh
7428,8,74.06,70.77,80.33,37.88,32.29,530.86,0.8853,0.7647,16.4386,79.24,Fresh
7428,9,60.62,69.48,56.21,33.05,27.01,514.01,0.9002,0.7618,19.0313,80.98,Fresh
7428,10,68.81,71.51,68.04,20.23,31.98,544.33,0.889,0.7678,17.0233,80.86,Fresh
7429,1,37.77,35.13,27.59,52.81,78.62,274.06,0.5541,0.7728,3.4857,48.81,Aging
7429,2,35.15,33.43,39.64,93.96,106.08,288,0.4616,0.792,2.7149,45.47,Aging
7429,3,46.52,43.99,43.32,81.15,99.19,257.79,0.4443,0.7085,2.5991,42.96,Aging
7429,4,40.84,44.31,40.28,119.78,139.88,379.05,0.4609,0.7907,2.7098,47.87,Aging
7429,5,46.87,50.48,39.34,50.86,57.45,331.17,0.7043,0.7354,5.7643,56.42,Aging
7429,6,33.46,39.63,44.4,67.22,86.49,322.92,0.5775,0.7814,3.7335,51.26,Aging
7429,7,54.48,56.6,50.05,90.9,98.3,325.74,0.5364,0.7039,3.3136,48.3,Aging
7429,8,30.4,23.46,35.69,55.43,67.39,181.01,0.4574,0.7705,2.6861,42.3,Aging
7429,9,28.25,30.44,32.98,95.45,100.43,298.61,0.4966,0.815,2.9733,47.32,Aging
7429,10,28.18,31.83,30.62,59.64,95.69,327.62,0.5479,0.8229,3.4237,51.09,Aging
7430,1,28.45,31.32,24.88,103.91,115.92,162.08,0.166,0.6761,1.3981,30.53,Spoiling
7430,2,49.52,41.44,41.29,94.1,130.69,176.05,0.1479,0.6189,1.3471,29.6,Spoiling
7430,3,45.2,41.02,38.42,89.88,113.45,229.36,0.3381,0.6966,2.0216,38.24,Spoiling
7430,4,47.37,46.22,37.89,85.84,110.01,186.2,0.2572,0.6023,1.6925,33.12,Spoiling
7430,5,41.26,36.68,37.49,79.78,119.6,138.22,0.0722,0.5806,1.1557,26.25,Spoiling
7430,6,29.05,34.98,36.58,109.39,126.81,171.32,0.1493,0.6609,1.351,29.86,Spoiling
7430,7,42.95,39.74,32.25,102.27,133.71,146.85,0.0468,0.5741,1.0983,25.03,Spoiling
7430,8,44.02,40.03,36.81,88.83,120.23,144.1,0.0903,0.5652,1.1986,26.44,Spoiling
7430,9,33.88,26.42,31.18,96.97,131.47,138.41,0.0257,0.6794,1.0528,26.13,Spoiling
7430,10,48.41,42.02,37.37,108.87,130.3,139.24,0.0332,0.5364,1.0686,23.72,Spoiling
7431,1,25.39,40.91,33.65,109.98,143.5,105.37,-0.1532,0.4407,0.7343,17.06,Spoiling
7431,2,24.75,38.35,33.35,98.26,128.96,134.17,0.0198,0.5554,1.0405,23.79,Spoiling
7431,3,39.59,29.02,14.16,133.85,156.47,106.3,-0.1909,0.5711,0.6794,18.24,Spoiling
7431,4,30.94,29.56,16.68,131.9,144.62,131.49,-0.0475,0.6329,0.9093,22.24,Spoiling
7431,5,36.99,38.37,44.8,124.73,162.01,109.28,-0.1944,0.4802,0.6745,16.84,Spoiling
7431,6,12.64,20.77,19.48,108.28,136.34,106.28,-0.1239,0.6731,0.7796,21.46,Spoiling
7431,7,42.55,49.37,52.24,101.34,138.61,180.33,0.1308,0.5702,1.301,28.25,Spoiling
7431,8,16.45,23.2,30.28,113.72,127.33,112.85,-0.0603,0.6589,0.8862,22.58,Spoiling
7431,9,25.89,35.82,47.93,116.6,141.4,201.16,0.1744,0.6977,1.4226,31.71,Spoiling
7431,10,31.3,26.42,30.4,91.03,144.3,76.1,-0.3094,0.4847,0.5274,16.44,Spoiling
7432,1,52.09,41.01,40.63,87.01,93.19,227.14,0.4181,0.6942,2.4373,40.72,Aging
7432,2,29.59,24.44,27.7,53.33,56.35,131.18,0.3991,0.6859,2.3281,37.58,Aging
7432,3,39.31,32.26,31.06,79.02,195.05,239.17,0.1016,0.7623,1.2262,31.87,Aging
7432,4,27.46,22.45,34.72,111.06,129.54,145.12,0.0567,0.732,1.1203,27.72,Aging
7432,5,46.86,59.82,54.2,89.37,90.21,300.44,0.5382,0.6679,3.3304,46.96,Aging
7432,6,30.31,40.64,35.78,101.52,110.12,250.97,0.3901,0.7212,2.2791,40.68,Aging
7432,7,37.26,41.99,41.04,84.64,105,277.9,0.4516,0.7375,2.6468,44.22,Aging
7432,8,27.17,40,41.52,64.78,73.76,322.63,0.6278,0.7794,4.3741,53.18,Aging
7432,9,16.85,17.87,24.17,83.85,90.21,260.25,0.4852,0.8715,2.8848,46.75,Aging
7432,10,55.16,50.16,62.91,70.41,87.78,273.28,0.5137,0.6899,3.1131,45.81,Aging
7433,1,30.49,30.86,23.9,121.83,141.43,123.42,-0.068,0.6,0.8726,21.22,Spoiling
7433,2,49.1,44.61,37.48,99.82,117.55,189.59,0.2345,0.6191,1.6128,32.46,Spoiling
7433,3,41.06,50.02,46.1,117.04,141.77,165.15,0.0762,0.535,1.1649,25.31,Spoiling
7433,4,19.65,24.04,18.1,93.75,139.44,95.84,-0.1853,0.5989,0.6873,19.76,Spoiling
7433,5,36.13,36.71,35.69,98.71,122.57,196.62,0.232,0.6854,1.6042,33.63,Spoiling
7433,6,25.78,29,35.96,72.28,106.42,166.1,0.219,0.7027,1.5608,33.35,Spoiling
7433,7,38.37,42.37,41.95,93.53,122.23,151.75,0.1078,0.5635,1.2415,26.98,Spoiling
7433,8,41.28,40.06,38.29,108.71,128.87,173.01,0.1462,0.624,1.3425,29.23,Spoiling
7433,9,40.98,48.8,40.5,96.09,118,157.02,0.1419,0.5258,1.3307,27.46,Spoiling
7433,10,27.34,25.79,39.11,104.11,121.04,133.69,0.0496,0.6766,1.1045,26.56,Spoiling
7434,1,49.88,48.84,52.54,50.59,62.99,410.05,0.7337,0.7872,6.5099,61.78,Fresh
7434,2,49.76,55.85,44.68,49.1,55.97,411.23,0.7604,0.7608,7.3476,62.97,Fresh
7434,3,48.63,51.41,66.58,68.01,61.18,393.05,0.7306,0.7686,6.4243,60.29,Fresh
7434,4,44.95,39.32,32.11,58.96,71.38,400.29,0.6973,0.8211,5.6083,59.86,Fresh
7434,5,52.72,51.77,46.7,61.5,62.69,415.62,0.7379,0.7785,6.6295,61.88,Fresh
7434,6,50.25,52.69,52.38,52.23,60.63,358.54,0.7107,0.7437,5.9138,57.94,Fresh
7434,7,55.8,63.02,56.8,72.7,69.89,374.75,0.6856,0.7121,5.3622,56.64,Fresh
7434,8,53.69,56.53,53.6,61,77.08,349.68,0.6388,0.7217,4.5365,54.02,Fresh
7434,9,55.22,52.24,48.53,34.64,43.85,410.76,0.8071,0.7743,9.3665,66.31,Fresh
7434,10,55.81,50.34,38.1,52.2,70.34,434.55,0.7214,0.7924,6.1778,62.21,Fresh
7435,1,56.26,59.57,63.75,67.21,77.27,378.79,0.6611,0.7282,4.9023,56.07,Fresh
7435,2,45.06,49.31,54.39,39.44,64.46,373.03,0.7053,0.7665,5.7867,58.88,Fresh
7435,3,44.49,61.88,52.71,56.59,63.01,366.23,0.7064,0.7109,5.8123,57.57,Fresh
7435,4,32.03,37.86,37.05,78.51,83.97,367.25,0.6278,0.8131,4.3736,55.04,Fresh
7435,5,49.38,60.41,59.22,66.63,63.05,389.37,0.7213,0.7314,6.1752,59.27,Fresh
7435,6,69.38,59.7,59.14,90.28,93.18,355.42,0.5846,0.7124,3.8145,51.35,Fresh
7435,7,50.39,54.71,51.45,78.78,91.82,394.29,0.6222,0.7563,4.2941,55.15,Fresh
7435,8,42.01,43.19,43.74,66.31,62.09,396.27,0.7291,0.8034,6.382,60.81,Fresh
7435,9,38.99,51.69,45.86,72.11,68.61,421.11,0.7198,0.7813,6.1381,60.99,Fresh
7435,10,71.37,67.58,63.67,55.75,63.46,414.98,0.7347,0.7199,6.5389,61.15,Fresh
7436,1,38.18,41.32,29.08,80.68,93.56,327.02,0.5551,0.7757,3.4955,50.2,Aging
7436,2,33.09,38.25,37.07,56.92,68.01,304.91,0.6353,0.7771,4.4834,52.92,Aging
7436,3,31.45,37.9,39.31,67.57,72.58,328.4,0.638,0.7931,4.5249,53.92,Aging
7436,4,29.06,33.13,30.73,52.09,63.9,188.51,0.4937,0.701,2.9499,42.62,Aging
7436,5,50.81,59.05,58.58,70.06,86.09,330.51,0.5867,0.6968,3.839,50.72,Aging
7436,6,43.22,49.29,50.57,85.27,108.66,245.41,0.3862,0.6655,2.2586,39.94,Aging
7436,7,49.73,60.66,56.35,87.84,94.07,281.07,0.4985,0.645,2.9878,44.57,Aging
7436,8,25.33,39.57,49.56,81.23,86.88,317.53,0.5703,0.7784,3.6547,50.43,Aging
7436,9,21.09,31.14,21.18,90.97,95.85,266.17,0.4705,0.7905,2.7769,45.08,Aging
7436,10,43.66,48.99,50.41,71.21,76.65,352,0.6424,0.7557,4.5924,54.46,Aging
7437,1,61.74,70.23,53.88,13.15,14.18,536.58,0.9485,0.7685,37.8397,84.71,Fresh
7437,2,76.89,77.14,63.78,33.9,34.36,565.25,0.8854,0.7598,16.4518,80.88,Fresh
7437,3,58.92,61.36,61.3,24.52,29.07,509.36,0.892,0.785,17.5227,79.79,Fresh
7437,4,61.01,73.98,66.12,24.54,36.05,492.9,0.8637,0.739,13.6716,74.79,Fresh
7437,5,70.73,72.16,73.81,49.24,51.57,506.83,0.8153,0.7507,9.8279,70.57,Fresh
7437,6,51.99,52.13,50.46,48.83,35.92,546.09,0.8766,0.8257,15.2012,79.04,Fresh
7437,7,69.23,71.23,69.67,29.45,25.25,508.04,0.9053,0.7541,20.1238,81.61,Fresh
7437,8,66.7,59.23,56.2,30.5,20.92,518.22,0.9224,0.7949,24.7658,82.95,Fresh
7437,9,60.1,61.86,65.67,64.04,49.94,456.51,0.8028,0.7613,9.1419,67.21,Fresh
7437,10,69.03,76.33,56.85,49.62,35.65,524.2,0.8727,0.7458,14.7048,76.78,Fresh
7438,1,61.93,50.32,38.34,49.4,53.47,501.57,0.8073,0.8176,9.3807,70.42,Fresh
7438,2,50.55,55.42,50.81,41.34,46.2,508.73,0.8335,0.8035,11.012,72.82,Fresh
7438,3,44.81,54.17,51.6,45.1,49.47,496.74,0.8188,0.8034,10.0404,71.02,Fresh
7438,4,83.11,84.91,88.31,4.64,23.92,507.64,0.91,0.7134,21.2191,81.92,Fresh
7438,5,71.56,65.51,55.8,50,59.8,444.04,0.7626,0.7429,7.4258,64.29,Fresh
7438,6,49.52,58.23,50.26,35.8,43.61,455.86,0.8254,0.7735,10.4538,69.62,Fresh
7438,7,61.24,64.02,58.77,47.17,44.41,517.73,0.842,0.7799,11.6567,73.6,Fresh
7438,8,49.92,52.24,41.83,46.79,61.09,452.45,0.7621,0.793,7.4061,65.25,Fresh
7438,9,45.27,56.68,54.26,47.92,65.16,422.7,0.7329,0.7635,6.487,62.06,Fresh
7438,10,49.9,58.05,54.11,25.79,33.66,479.69,0.8689,0.7841,14.2531,75.21,Fresh
7439,1,70.98,73.65,65.59,42.11,50.07,551.38,0.8335,0.7643,11.013,74.32,Fresh
7439,2,41.68,52.89,52.86,37.8,46.68,405,0.7933,0.769,8.6755,65,Fresh
7439,3,46.25,53.49,52.02,62.6,74.98,339.31,0.638,0.7276,4.5254,53.61,Fresh
7439,4,54.14,47.33,57.89,43.17,54.23,376.63,0.7483,0.7767,6.9451,61.16,Fresh
7439,5,58.73,46.43,44.52,68.63,80.19,420.82,0.6799,0.8013,5.2479,59.43,Fresh
7439,6,50.03,60.88,50.14,64.5,61.81,432.41,0.7499,0.7532,6.9964,62.87,Fresh
7439,7,42.71,54.67,30.56,64.09,66.51,402.05,0.7161,0.7606,6.0449,59.96,Fresh
7439,8,47.63,58.91,59.01,68.97,53.59,402.54,0.765,0.7447,7.5114,62.2,Fresh
7439,9,59.17,57.02,53.64,63.67,76.66,426.73,0.6954,0.7643,5.5667,60.07,Fresh
7439,10,57.34,67.05,65.29,52.48,51.75,418.82,0.78,0.724,8.0928,63.94,Fresh
7440,1,40.02,42.18,33.77,86.86,106.06,260.39,0.4211,0.7212,2.4551,42.34,Spoiling
7440,2,29.41,33.45,48.35,106.92,97.6,256.64,0.449,0.7694,2.6295,43.37,Spoiling
7440,3,31.29,35.45,41.13,82.73,109.3,218.68,0.3335,0.721,2.0008,38.31,Spoiling
7440,4,55.27,54.75,53.35,83.77,101.49,287.27,0.4779,0.6799,2.8305,44.66,Spoiling
7440,5,39.9,44.72,45.99,71.51,101.2,243.42,0.4127,0.6896,2.4053,41.39,Spoiling
7440,6,33.21,37.64,31.92,96.07,109.44,233.52,0.3618,0.7224,2.1338,39.36,Spoiling
7440,7,30.9,31.35,30.71,80.96,96.99,255.4,0.4495,0.7813,2.6332,44.12,Spoiling
7440,8,45.27,41.85,45.2,82.38,96.5,277.05,0.4833,0.7375,2.871,45.31,Spoiling
7440,9,31.28,42.89,45.34,110.25,111.5,234.69,0.3559,0.6909,2.1049,38.41,Spoiling
7440,10,43.59,41.3,45.47,91.42,106.39,225.66,0.3592,0.6906,2.1211,38.66,Spoiling
7441,1,30.52,40.96,45.58,96.72,121.95,204.1,0.2519,0.6657,1.6736,34.18,Spoiling
7441,2,41.65,45.27,37.26,99.4,119.67,189.05,0.2248,0.6136,1.5798,32.07,Spoiling
7441,3,29.94,34.9,34.34,104.62,129.94,247.64,0.3117,0.7529,1.9058,38.43,Spoiling
7441,4,43.43,41.43,31.33,80.6,110.03,239.16,0.3698,0.7047,2.1735,39.89,Spoiling
7441,5,31.25,36.05,34.89,82.57,105.48,177.7,0.255,0.6627,1.6846,33.83,Spoiling
7441,6,30.9,39.36,39.36,99.79,129.61,210.13,0.237,0.6845,1.6213,34.09,Spoiling
7441,7,26.47,30.2,26.55,97.93,124.49,187.08,0.2009,0.722,1.5028,33.03,Spoiling
7441,8,41.69,40.89,46.37,119.92,135.8,165.21,0.0977,0.6032,1.2165,26.99,Spoiling
7441,9,41.32,36.1,39.8,119.97,126.57,162.49,0.1243,0.6364,1.2838,28.27,Spoiling
7441,10,46.82,49.57,59.02,95.32,126.88,167.41,0.1377,0.5431,1.3195,27.88,Spoiling
7442,1,38.19,39.33,43.34,81.17,124.24,172.93,0.1638,0.6294,1.3919,30.48,Spoiling
7442,2,39.52,43.28,37.3,91.44,113.07,192.06,0.2589,0.6322,1.6986,33.67,Spoiling
7442,3,39.24,42.41,41.05,84.2,106.27,159.97,0.2017,0.5809,1.5053,30.44,Spoiling
7442,4,21.03,23.95,29.58,110.98,133.96,198.63,0.1944,0.7848,1.4828,33.8,Spoiling
7442,5,48.77,41.82,40.54,104.88,114.12,172.76,0.2044,0.6102,1.5139,30.85,Spoiling
7442,6,35.55,35.35,36.85,98.46,133.61,129.55,-0.0154,0.5713,0.9696,22.93,Spoiling
7442,7,28.81,28.56,26.57,108.61,134.31,128.53,-0.022,0.6364,0.957,23.58,Spoiling
7442,8,59.19,51.03,53.69,117.73,138.12,175.06,0.1179,0.5486,1.2674,27.02,Spoiling
7442,9,17.22,25.94,15.93,92.13,116.21,167.9,0.1819,0.7323,1.4447,32.32,Spoiling
7442,10,23.86,38.34,28.52,107.62,136.21,165.9,0.0983,0.6245,1.218,27.64,Spoiling
7443,1,21.96,35.66,37.3,103.87,133.69,169.41,0.1178,0.6522,1.2672,28.84,Spoiling
7443,2,15.19,19.58,27,122.15,145.69,151.52,0.0196,0.7712,1.04,27.08,Spoiling
7443,3,45.35,48.34,48.09,100.56,125.47,126.03,0.0022,0.4456,1.0045,21.29,Spoiling
7443,4,15.72,21.8,25.8,121.44,152.81,155.4,0.0084,0.7539,1.017,26.49,Spoiling
7443,5,39.24,46.31,34.97,92.3,117,157.19,0.1466,0.5449,1.3436,27.99,Spoiling
7443,6,26.66,41.27,47.12,99.81,119.65,189.15,0.2251,0.6418,1.5809,32.51,Spoiling
7443,7,39.48,38.98,37.92,106.37,123.76,174.79,0.1709,0.6353,1.4123,30.25,Spoiling
7443,8,46.71,50.71,53.62,92.98,102.04,196.08,0.3154,0.5891,1.9216,34.81,Spoiling
7443,9,47.1,38.43,33.17,90.33,111.33,88.87,-0.1122,0.3962,0.7982,17.12,Spoiling
7443,10,18.46,30.43,28.91,108.41,119.22,149.27,0.1119,0.6613,1.2521,28.31,Spoiling
7444,1,44.97,50.44,36.04,27.97,36.37,401.61,0.8339,0.7769,11.0433,68.12,Fresh
7444,2,58.36,57.94,45.24,47.53,47.68,397.26,0.7857,0.7454,8.3324,63.69,Fresh
7444,3,39.66,44.23,38.48,55.76,87.42,369.88,0.6177,0.7864,4.2312,54.92,Fresh
7444,4,43.7,47.55,49,65.77,60.61,402.71,0.7384,0.7888,6.6445,61.38,Fresh
7444,5,33.2,39.18,44.61,30.12,33.29,427.29,0.8554,0.832,12.8344,71.84,Fresh
7444,6,50.4,51.17,44.78,62.39,74.11,378.61,0.6726,0.7619,5.1089,57.07,Fresh
7444,7,61.49,57.64,53.55,54.15,72.83,383.29,0.6806,0.7385,5.2626,57.52,Fresh
7444,8,75.61,73.57,81.76,77.17,77.88,469.52,0.7155,0.7291,6.0287,62.13,Fresh
7444,9,44.15,60.22,57.49,52.74,55.13,442.91,0.7786,0.7606,8.0337,65.31,Fresh
7444,10,47.13,53.85,56.96,53.69,65.86,394.84,0.7141,0.76,5.9956,59.79,Fresh
7445,1,49.14,60.6,58.69,44.67,63.34,486.78,0.7697,0.7786,7.6858,67.05,Fresh
7445,2,57.43,64.61,57.95,34.07,43.02,489.41,0.8384,0.7667,11.3775,72.18,Fresh
7445,3,55.99,69,66.67,41.33,42.6,429.34,0.8195,0.7231,10.0784,67.3,Fresh
7445,4,43.41,48.9,49.75,44.13,38.71,428.91,0.8344,0.7953,11.0797,69.22,Fresh
7445,5,52.78,54.27,53.56,42.23,45.16,461.91,0.8219,0.7897,10.2274,69.64,Fresh
7445,6,63.01,60.71,45.83,44.93,42.09,465.15,0.834,0.7691,11.0517,70.49,Fresh
7445,7,52.29,60.28,63.28,33.13,23.51,514.16,0.9125,0.7901,21.8676,82.37,Fresh
7445,8,65.14,59.08,60.28,53.86,59.62,494.79,0.7849,0.7867,8.2994,68.2,Fresh
7445,9,70.96,70.26,61.83,10.63,33.23,473.39,0.8688,0.7415,14.2457,74.83,Fresh
7445,10,68.69,71.68,73.1,15.9,28.68,487.36,0.8888,0.7436,16.9923,78.06,Fresh
